[ 2025-07-14 16:21:33,021 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-14 16:21:35,051 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-14 16:21:35,059 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-14 16:21:35,498 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-14 16:21:35,909 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-14 16:21:35,912 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-14 16:21:35,913 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-14 16:21:35,913 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-14 16:21:57,093 ] 476 root - INFO - Performed train test split on the dataframe
[ 2025-07-14 16:21:57,096 ] 478 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-14 16:21:57,096 ] 486 root - INFO - Exporting train and test file path.
[ 2025-07-14 16:21:57,193 ] 495 root - INFO - Exported train and test file path.
[ 2025-07-14 16:21:57,194 ] 22 root - INFO - Data Initiation Completed
[ 2025-07-14 16:21:57,195 ] 29 root - INFO - Initiate the data Validation
[ 2025-07-14 16:21:57,212 ] 32 root - INFO - Required number of columns:2
[ 2025-07-14 16:21:57,212 ] 33 root - INFO - Data frame has columns:13
[ 2025-07-14 16:21:57,212 ] 32 root - INFO - Required number of columns:2
[ 2025-07-14 16:21:57,212 ] 33 root - INFO - Data frame has columns:13
[ 2025-07-14 16:21:57,356 ] 31 root - INFO - data Validation Completed
[ 2025-07-14 16:21:57,357 ] 37 root - INFO - data Transformation started
[ 2025-07-14 16:21:57,357 ] 241 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-07-14 16:21:57,357 ] 243 root - INFO - Starting data transformation
[ 2025-07-14 16:21:57,375 ] 226 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2025-07-14 16:21:57,375 ] 231 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-07-14 16:21:57,379 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-14 16:21:57,383 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-14 16:21:57,383 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-14 16:21:57,388 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-14 16:21:57,389 ] 41 root - INFO - data Transformation completed
