[ 2025-07-14 15:30:01,348 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-14 15:30:03,325 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-14 15:30:03,336 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-14 15:30:03,774 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-14 15:30:04,165 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-14 15:30:04,169 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-14 15:30:04,169 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-14 15:30:04,170 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-14 15:30:21,955 ] 475 root - INFO - Performed train test split on the dataframe
[ 2025-07-14 15:30:21,957 ] 477 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-14 15:30:21,957 ] 485 root - INFO - Exporting train and test file path.
[ 2025-07-14 15:30:22,054 ] 494 root - INFO - Exported train and test file path.
[ 2025-07-14 15:30:22,054 ] 22 root - INFO - Data Initiation Completed
[ 2025-07-14 15:30:22,055 ] 29 root - INFO - Initiate the data Validation
[ 2025-07-14 15:30:22,105 ] 32 root - INFO - Required number of columns:2
[ 2025-07-14 15:30:22,105 ] 33 root - INFO - Data frame has columns:12
[ 2025-07-14 15:30:22,105 ] 32 root - INFO - Required number of columns:2
[ 2025-07-14 15:30:22,105 ] 33 root - INFO - Data frame has columns:12
[ 2025-07-14 15:30:22,248 ] 31 root - INFO - data Validation Completed
