[ 2025-07-14 16:33:13,447 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-14 16:33:15,469 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-14 16:33:15,477 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-14 16:33:15,926 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-14 16:33:16,322 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-14 16:33:16,325 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-14 16:33:16,326 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-14 16:33:16,326 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-14 16:33:45,311 ] 476 root - INFO - Performed train test split on the dataframe
[ 2025-07-14 16:33:45,314 ] 478 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-14 16:33:45,314 ] 486 root - INFO - Exporting train and test file path.
[ 2025-07-14 16:33:45,411 ] 495 root - INFO - Exported train and test file path.
[ 2025-07-14 16:33:45,411 ] 22 root - INFO - Data Initiation Completed
[ 2025-07-14 16:33:45,413 ] 29 root - INFO - Initiate the data Validation
[ 2025-07-14 16:33:45,432 ] 32 root - INFO - Required number of columns:2
[ 2025-07-14 16:33:45,432 ] 33 root - INFO - Data frame has columns:13
[ 2025-07-14 16:33:45,432 ] 32 root - INFO - Required number of columns:2
[ 2025-07-14 16:33:45,432 ] 33 root - INFO - Data frame has columns:13
[ 2025-07-14 16:33:45,579 ] 31 root - INFO - data Validation Completed
[ 2025-07-14 16:33:45,580 ] 37 root - INFO - data Transformation started
[ 2025-07-14 16:33:45,580 ] 241 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-07-14 16:33:45,580 ] 243 root - INFO - Starting data transformation
[ 2025-07-14 16:33:45,599 ] 226 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2025-07-14 16:33:45,599 ] 231 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-07-14 16:33:45,602 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-14 16:33:45,603 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-14 16:33:45,603 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-14 16:33:45,607 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-14 16:33:45,608 ] 41 root - INFO - data Transformation completed
[ 2025-07-14 16:33:45,608 ] 44 root - INFO - Model Training sstared
