[ 2025-07-28 01:32:35,740 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-28 01:32:37,988 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:32:37,998 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-28 01:32:38,445 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-28 01:32:38,830 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:32:38,831 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-28 01:32:38,831 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-28 01:32:38,832 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-28 01:32:48,396 ] 139 root - INFO - Performed train test split on the dataframe
[ 2025-07-28 01:32:48,396 ] 141 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-28 01:32:48,396 ] 149 root - INFO - Exporting train and test file path.
[ 2025-07-28 01:32:48,400 ] 158 root - INFO - Exported train and test file path.
[ 2025-07-28 01:32:48,400 ] 22 root - INFO - Data Initiation Completed
