[ 2025-07-15 22:55:40,487 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-15 22:55:42,952 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-15 22:55:42,958 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-15 22:55:43,378 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-15 22:55:43,783 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-15 22:55:43,786 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-15 22:55:43,787 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-15 22:55:43,787 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-15 22:56:11,861 ] 491 root - INFO - Performed train test split on the dataframe
[ 2025-07-15 22:56:11,861 ] 493 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-15 22:56:11,861 ] 501 root - INFO - Exporting train and test file path.
[ 2025-07-15 22:56:11,863 ] 510 root - INFO - Exported train and test file path.
[ 2025-07-15 22:56:11,863 ] 22 root - INFO - Data Initiation Completed
[ 2025-07-15 22:56:11,864 ] 29 root - INFO - Initiate the data Validation
[ 2025-07-15 22:56:11,866 ] 32 root - INFO - Required number of columns:2
[ 2025-07-15 22:56:11,866 ] 33 root - INFO - Data frame has columns:13
[ 2025-07-15 22:56:11,866 ] 32 root - INFO - Required number of columns:2
[ 2025-07-15 22:56:11,866 ] 33 root - INFO - Data frame has columns:13
[ 2025-07-15 22:56:11,870 ] 31 root - INFO - data Validation Completed
[ 2025-07-15 22:56:11,870 ] 37 root - INFO - data Transformation started
[ 2025-07-15 22:56:11,870 ] 241 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-07-15 22:56:11,870 ] 243 root - INFO - Starting data transformation
[ 2025-07-15 22:56:11,873 ] 226 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2025-07-15 22:56:11,873 ] 231 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-07-15 22:56:11,875 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-15 22:56:11,876 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-15 22:56:11,877 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-15 22:56:11,881 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-15 22:56:11,881 ] 41 root - INFO - data Transformation completed
[ 2025-07-15 22:56:11,881 ] 44 root - INFO - Model Training sstared
[ 2025-07-15 22:56:32,676 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-15 22:56:32,676 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-15 22:56:32,677 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-15 22:56:32,680 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-15 22:56:32,680 ] 154 root - INFO - Model trainer artifact: ModelTrainerArtifact(trained_model_file_path='Artifacts/07_15_2025_22_55_40/model_trainer/trained_model/model.pkl', train_metric_artifact=ClassificationMetricArtifact(f1_score=1.0, precision_score=1.0, recall_score=1.0), test_metric_artifact=ClassificationMetricArtifact(f1_score=1.0, precision_score=1.0, recall_score=1.0))
[ 2025-07-15 22:56:32,681 ] 48 root - INFO - Model Training artifact created
