Max_Weight_kg,Max_Volume_m,current_weight,current_volume,num_items_on_aircarft,item_weight,item_volume,weight_left,volume_left,weight_ratio,volume_ratio,label,DMV_FLAG
111000.0,704.6,112661.28710932416,699.354241839408,14,2.1,0.04158,-1661.2871093241556,5.245758160592004,-0.001264080115639013,0.007926402781195836,1,1
8000.0,50.0,2446.9014721619187,16.704344008808732,9,0.25,0.000704,5553.098527838081,33.29565599119127,4.5019910722223306e-05,2.114389874289764e-05,1,1
140000.0,858.0,116880.08649852435,196.04215296199294,12,11.5,0.02016,23119.913501475647,661.957847038007,0.0004974067052097145,3.0455111393803574e-05,1,1
47000.0,426.0,44166.67489607438,243.09284708050345,4,0.683,0.00378,2833.325103925621,182.90715291949655,0.0002410595236009564,2.066622282944549e-05,1,1
20500.0,150.0,7620.837943441422,61.840319985098226,4,0.15,0.000836,12879.162056558578,88.15968001490177,1.1646720441099454e-05,9.482792931824354e-06,1,1
9450.0,63.0,9492.364397787638,5.234371181499263,4,3.0,0.008349,-42.364397787638154,57.76562881850074,-0.0708141795347218,0.0001445323114494295,1,1
17120.0,114.1,5818.71870816809,52.22258039496897,4,2.175,0.01863,11301.28129183191,61.87741960503102,0.00019245605375556326,0.0003010791306075429,1,1
39000.0,265.0,23818.976703448192,285.8395446110809,10,0.4,0.006936,15181.023296551808,-20.839544611080896,2.634868494434803e-05,-0.0003328287859582472,1,1
24400.0,162.8,27148.791438822114,141.48398862521384,5,0.55,0.005632,-2748.7914388221143,21.31601137478617,-0.00020008793407613664,0.00026421452103592597,1,1
20400.0,136.0,3514.828020434964,46.82624693153738,9,9.0,0.048654,16885.171979565035,89.17375306846262,0.0005330120421846499,0.0005456089687852122,1,1
140000.0,858.0,86116.41394317945,45.9062955600394,14,0.1,0.001584,53883.58605682055,812.0937044399606,1.855852724662638e-06,1.9505138254234477e-06,1,1
45000.0,300.0,5597.61098909496,345.5106873165004,9,0.95,0.00646,39402.38901090504,-45.51068731650042,2.4110213208467304e-05,-0.0001419446842676563,1,1
35000.0,187.0,30628.966667842782,64.34550155278396,12,0.35,0.002816,4371.033332157218,122.65449844721604,8.007259915979486e-05,2.2958799006080133e-05,1,1
20500.0,150.0,1999.0145582660475,125.21151164503708,10,0.6,0.011466,18500.985441733952,24.788488354962922,3.243070494040322e-05,0.00046255339870900135,1,1
22640.0,150.9,14403.55773448966,162.83835034858885,10,0.25,0.000912,8236.44226551034,-11.938350348588841,3.0352911112666768e-05,-7.639247046391735e-05,1,1
20840.0,138.9,11295.327784338499,109.72306945080533,1,1.39,0.00495,9544.672215661501,29.17693054919468,0.00014563098328023973,0.00016965457768079202,1,1
70000.0,475.0,8140.290947911997,300.3014252905279,10,0.2,0.00414,61859.709052088,174.6985747094721,3.2331222222264254e-06,2.3697960805844913e-05,1,1
13040.0,86.9,15621.364845255168,28.68489036272346,6,0.2,0.000352,-2581.364845255168,58.21510963727654,-7.747839304664754e-05,6.046540084639226e-06,1,1
19530.0,130.17,22298.729773918243,79.8672426601786,9,2.15,0.01575,-2768.729773918243,50.30275733982138,-0.0007765293749609584,0.00031310410243510963,1,1
13040.0,86.9,12987.20518092643,3.327914239441594,13,0.34,0.002912,52.79481907356967,83.57208576055841,0.006440025735975792,3.4844170019867326e-05,1,1
140000.0,858.0,79768.66765919999,238.44723339656915,7,0.2,0.003,60231.332340800014,619.5527666034309,3.3205308968601675e-06,4.842202564286289e-06,1,1
23000.0,125.0,16661.793889649558,126.36677290220068,10,0.4,0.008,6338.206110350442,-1.3667729022006796,6.310933929454914e-05,-0.005853207830157296,1,1
24400.0,162.8,4096.298116943952,99.38599229391792,0,13.7,0.048,20303.70188305605,63.41400770608209,0.0006747537999835508,0.0007569305423108551,1,1
39000.0,265.0,39705.27674128903,101.30875995752706,10,0.4,0.00204,-705.2767412890316,163.69124004247294,-0.0005671532565161227,1.2462487222946044e-05,1,1
45000.0,300.0,39436.38282073823,343.67589766956814,9,0.26,0.00408,5563.617179261768,-43.675897669568144,4.673218727600647e-05,-9.34153689131425e-05,1,1
23020.0,153.9,16951.171192072397,166.49682034457524,2,0.85,0.002618,6068.828807927603,-12.596820344575235,0.0001400599731449996,-0.0002078302409828105,1,1
20840.0,138.9,15043.265379235525,166.3236861655905,1,1.1,0.007942,5796.734620764475,-27.423686165590482,0.00018976200771205387,-0.00028960367478128444,1,1
17120.0,114.1,2422.3755379632075,1.7681945853565595,14,20.85,0.12506,14697.624462036792,112.33180541464344,0.0014185965937853345,0.0011133089014733171,1,1
103000.0,550.0,50804.10955450042,259.06531400786884,12,0.98,0.03472,52195.89044549958,290.93468599213116,1.8775424494472284e-05,0.00011933949973087624,1,1
24400.0,162.8,29030.292477269184,119.69086608053746,13,3.25,0.016905,-4630.292477269184,43.10913391946255,-0.0007018995056266204,0.0003921442643556244,1,1
117000.0,625.0,34530.24102262543,43.68523985828324,1,11.88,0.081,82469.75897737457,581.3147601417168,0.00014405280368425964,0.00013933931393882718,1,1
24020.0,160.1,6280.46193713167,131.58671440561758,13,3.875,0.01875,17739.53806286833,28.51328559438241,0.00021843860793041458,0.0006575881716734142,1,1
39000.0,265.0,25546.737009449713,88.67078158554843,10,1.15,0.00616,13453.262990550287,176.3292184144516,8.54811208791719e-05,3.4934652466879456e-05,1,1
43500.0,390.0,12208.424970647306,37.52009045013544,9,1.9,0.0567,31291.575029352694,352.47990954986454,6.0719219091944334e-05,0.0001608602314712026,1,1
47000.0,426.0,49155.53231201557,328.88958139470964,2,0.6,0.01598,-2155.5323120155736,97.11041860529036,-0.000278353517102841,0.00016455494750152892,1,1
17120.0,114.1,15166.738524123062,15.37916849093652,6,0.9,0.006496,1953.2614758769378,98.72083150906347,0.00046076780331479554,6.58017141357029e-05,1,1
13040.0,86.9,5231.858854071523,52.949880522221676,6,2.2,0.029792,7808.141145928477,33.95011947777833,0.00028175720169523624,0.0008775226591463798,1,1
91190.0,607.9,45670.81159892185,455.18553501706714,3,3.0,0.01,45519.18840107815,152.71446498293284,6.590627173535099e-05,6.548168135635288e-05,1,1
23500.0,158.4,23265.889291447562,64.95181193831878,6,0.15,0.002646,234.11070855243815,93.44818806168122,0.0006407225038391577,2.831515545211354e-05,1,1
58000.0,438.0,34151.740721877824,391.3074268405523,2,2.6,0.02205,23848.259278122176,46.692573159447704,0.00010902263220008495,0.0004722378321808252,1,1
24400.0,162.8,7832.540350024957,21.191510357146754,0,0.275,0.0027,16567.459649975044,141.60848964285327,1.659880306295573e-05,1.9066653332317432e-05,1,1
9450.0,63.0,2374.127370703092,57.23316528650856,12,0.25,0.000532,7075.872629296908,5.766834713491441,3.533133128055046e-05,9.225163095168335e-05,1,1
31140.0,207.6,1014.5067558265727,181.4081790853651,12,0.3,0.000352,30125.493244173427,26.19182091463489,9.958343173287783e-06,1.3439309458778702e-05,1,1
117000.0,625.0,116604.47820451146,453.64929624952737,8,5.05,0.030132,395.52179548854474,171.35070375047263,0.012767943624938152,0.0001758498749326964,1,1
25900.0,172.5,4002.6961795067286,99.34312033197412,8,9.8,0.058621,21897.30382049327,73.15687966802588,0.0004475436829981243,0.0008013053517961303,1,1
22640.0,150.9,3662.769628310355,78.71864660455365,4,0.367,0.00336,18977.230371689646,72.18135339544635,1.9338965317518303e-05,4.654941747964721e-05,1,1
15000.0,90.0,3675.4267188147564,57.35135673952792,11,0.2,0.000352,11324.573281185243,32.64864326047208,1.76607095928834e-05,1.0781458402735842e-05,1,1
9450.0,63.0,11280.899510242387,65.63213567601461,6,0.5,0.02296,-1830.899510242387,-2.632135676014613,-0.00027308981048713944,-0.008722957912915143,0,1
9450.0,63.0,11016.96848967764,58.57160854782544,12,1.0,0.00256,-1566.9684896776398,4.428391452174559,-0.0006381749264427756,0.0005780878789870834,1,1
20500.0,136.7,19527.361445100913,126.65484050791302,14,2.55,0.099,972.6385548990875,10.045159492086967,0.00262173444033671,0.009855492112643381,1,1
26300.0,175.0,5268.108587183076,30.107558245140098,1,0.7,0.0048,21031.891412816924,144.8924417548599,3.328278880044684e-05,3.3128021784552324e-05,1,1
47000.0,426.0,35957.30842511335,309.7911862993074,13,0.15,0.00099,11042.691574886652,116.20881370069259,1.3583644799746752e-05,8.519147214003033e-06,1,1
