[ 2025-07-28 01:41:47,151 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-28 01:41:49,657 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:41:49,666 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-28 01:41:50,080 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-28 01:41:50,465 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:41:50,470 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-28 01:41:50,471 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-28 01:41:50,471 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-28 01:42:08,084 ] 130 root - INFO - Performed train test split on the dataframe
[ 2025-07-28 01:42:08,084 ] 132 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-28 01:42:08,084 ] 140 root - INFO - Exporting train and test file path.
[ 2025-07-28 01:42:08,087 ] 149 root - INFO - Exported train and test file path.
[ 2025-07-28 01:42:08,087 ] 22 root - INFO - Data Initiation Completed
