[ 2025-07-28 01:42:19,861 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-28 01:42:21,861 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:42:21,869 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-28 01:42:22,284 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-28 01:42:22,676 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:42:22,679 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-28 01:42:22,680 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-28 01:42:22,680 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-28 01:42:29,057 ] 130 root - INFO - Performed train test split on the dataframe
[ 2025-07-28 01:42:29,057 ] 132 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-28 01:42:29,058 ] 140 root - INFO - Exporting train and test file path.
[ 2025-07-28 01:42:29,061 ] 149 root - INFO - Exported train and test file path.
[ 2025-07-28 01:42:29,061 ] 22 root - INFO - Data Initiation Completed
[ 2025-07-28 01:42:29,062 ] 29 root - INFO - Initiate the data Validation
[ 2025-07-28 01:42:29,065 ] 32 root - INFO - Required number of columns:2
[ 2025-07-28 01:42:29,065 ] 33 root - INFO - Data frame has columns:18
[ 2025-07-28 01:42:29,065 ] 32 root - INFO - Required number of columns:2
[ 2025-07-28 01:42:29,065 ] 33 root - INFO - Data frame has columns:18
[ 2025-07-28 01:42:29,073 ] 31 root - INFO - data Validation Completed
[ 2025-07-28 01:42:29,073 ] 37 root - INFO - data Transformation started
[ 2025-07-28 01:42:29,073 ] 63 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-07-28 01:42:29,073 ] 65 root - INFO - Starting data transformation
[ 2025-07-28 01:42:29,075 ] 48 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2025-07-28 01:42:29,075 ] 53 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-07-28 01:42:29,077 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-28 01:42:29,078 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-28 01:42:29,078 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-28 01:42:29,079 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-28 01:42:29,079 ] 40 root - INFO - data Transformation completed
[ 2025-07-28 01:42:29,079 ] 43 root - INFO - Model Training sstared
[ 2025-07-28 01:42:48,665 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-28 01:42:48,666 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-28 01:42:48,666 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-28 01:42:48,669 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-28 01:42:48,669 ] 160 root - INFO - Model trainer artifact: ModelTrainerArtifact(trained_model_file_path='Artifacts/07_28_2025_01_42_20/model_trainer/trained_model/model.pkl', train_metric_artifact=<networksecurity.utils.ml_utils.metric.regression_metric.RegressionMetricArtifact object at 0x16a96c510>, test_metric_artifact=<networksecurity.utils.ml_utils.metric.regression_metric.RegressionMetricArtifact object at 0x16ad413d0>)
[ 2025-07-28 01:42:48,669 ] 47 root - INFO - Model Training artifact created
