Max_Weight_kg,Max_Volume_m,current_weight,current_volume,num_items_on_aircarft,item_weight,item_volume,weight_left,volume_left,weight_ratio,volume_ratio,label,DMV_FLAG
70000.0,475.0,43233.13549379482,116.91370809816881,3,1.2,0.008349,26766.86450620518,358.0862919018312,4.483154908476413e-05,2.331560901798848e-05,1,1
43500.0,390.0,1375.303747825372,286.40754560279,7,9.7,0.027,42124.696252174625,103.59245439721002,0.00023026872269183384,0.00026063674131936035,1,1
22640.0,150.9,25738.40725102113,158.5881380608614,2,1.7,0.027,-3098.40725102113,-7.688138060861405,-0.0005486689975917164,-0.0035119040914932424,0,1
140000.0,858.0,141096.15898163218,495.500717012653,1,1.2,0.008,-1096.1589816321793,362.499282987347,-0.0010947317142883173,2.2069009108109684e-05,1,1
39000.0,265.0,25504.283511121623,262.03209734887787,5,0.6,0.002448,13495.716488878377,2.967902651122131,4.4458551011351835e-05,0.0008248246195844124,1,1
39000.0,265.0,22619.02685810249,32.80347891541581,5,4.4,0.03393,16380.97314189751,232.1965210845842,0.0002686043107217815,0.0001461262197012582,1,1
25000.0,166.67,15806.085392217821,131.1740560528074,6,1.0,0.024642,9193.914607782179,35.495943947192586,0.00010876759710654518,0.0006942201436434492,1,1
140000.0,858.0,92370.57084153719,986.5270634939586,9,0.925,0.062092,47629.42915846281,-128.52706349395862,1.9420766033183186e-05,-0.0004831044823958271,1,1
23020.0,153.9,27533.33177684923,109.82224615209776,10,15.1,0.09,-4513.331776849231,44.077753847902244,-0.003345643695152187,0.002041846285287448,1,1
24400.0,162.8,20183.62340042552,190.15591377567105,5,0.3,0.000816,4216.37659957448,-27.35591377567104,7.115113957304599e-05,-2.9829017466589852e-05,1,1
58000.0,438.0,44857.0921177294,207.19073205219883,1,0.84,0.029785,13142.9078822706,230.80926794780117,6.391279673117261e-05,0.0001290459440202813,1,1
9450.0,63.0,1471.3650497945348,69.50467928044282,2,2.0,0.027225,7978.634950205465,-6.504679280442815,0.00025066944561711354,-0.004185449122342546,1,1
25900.0,172.5,10290.837165909008,152.42590353151127,11,1.6,0.00462,15609.162834090992,20.074096468488733,0.00010250389575045221,0.00023014733326129526,1,1
20400.0,136.0,4757.266499983667,34.49827186283314,13,0.15,0.001092,15642.733500016333,101.50172813716685,9.589116888698145e-06,1.0758437410699665e-05,1,1
140000.0,858.0,124783.93398704496,154.88210280932518,10,0.1,0.000627,15216.066012955038,703.1178971906749,6.572000930351346e-06,8.917423402440071e-07,1,1
43500.0,390.0,21280.868628462056,351.3695692129131,5,0.95,0.00735,22219.131371537944,38.63043078708688,4.27559468492169e-05,0.00019026450546837814,1,1
20400.0,136.0,9955.38245172251,95.94560766513985,0,6.25,0.099792,10444.61754827749,40.054392334860154,0.0005983943376109875,0.0024914120946914705,1,1
24400.0,162.8,27183.423494735074,22.565771139953693,9,0.85,0.0022,-2783.423494735074,140.23422886004633,-0.0003053793294168777,1.5688038520948834e-05,1,1
58000.0,438.0,3010.291868785828,262.66449412657585,12,0.9,0.00462,54989.708131214175,175.33550587342415,1.6366698980036234e-05,2.634948324149317e-05,1,1
20500.0,150.0,19283.867888914796,168.60872248391817,8,0.05,0.000528,1216.132111085204,-18.60872248391817,4.1113954235012355e-05,-2.8373792388493885e-05,1,1
23000.0,125.0,19528.429378209767,128.94299077565847,13,0.2,0.006859,3471.5706217902334,-3.9429907756584726,5.761081128150935e-05,-0.0017395429332186282,1,1
24020.0,160.1,25810.15473507498,183.5600079652359,13,8.25,0.065664,-1790.1547350749788,-23.460007965235917,-0.004608540168603357,-0.002798976151085711,0,1
22640.0,150.9,23907.837640987153,116.11971668600154,10,0.85,0.00264,-1267.8376409871526,34.78028331399847,-0.0006704328481749551,7.590507243028619e-05,1,1
9450.0,63.0,9468.64939746999,31.364794903940048,3,0.65,0.00704,-18.649397469989708,31.635205096059952,-0.0348536748117275,0.00022253687801568664,1,1
