[ 2025-07-28 01:27:08,641 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-28 01:27:10,558 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:27:10,563 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-28 01:27:10,990 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-28 01:27:12,390 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-28 01:27:12,393 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-28 01:27:12,393 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-28 01:27:12,394 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-28 01:27:24,382 ] 197 root - INFO - Performed train test split on the dataframe
[ 2025-07-28 01:27:24,382 ] 199 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-28 01:27:24,382 ] 207 root - INFO - Exporting train and test file path.
[ 2025-07-28 01:27:24,383 ] 216 root - INFO - Exported train and test file path.
[ 2025-07-28 01:27:24,383 ] 22 root - INFO - Data Initiation Completed
