Max_Weight_kg,Max_Volume_m,current_weight,current_volume,num_items_on_aircarft,item_weight,item_volume,weight_left,volume_left,weight_ratio,volume_ratio,label,DMV_FLAG
25000.0,166.67,15815.559886115936,168.66797068033097,13,1.35,25.6,9184.440113884064,-1.9979706803309796,0.0001469877295854132,-12.813007250319814,1,1
23000.0,125.0,10694.194628228759,35.737769628814455,4,0.5,80.0,12305.805371771241,89.26223037118555,4.063122931444519e-05,0.8962357177396816,1,1
20500.0,136.7,24060.673260843032,19.554422243012173,14,30.0,2500.0,-3560.673260843032,117.14557775698782,-0.008425372903022985,21.34096759371615,0,1
23000.0,125.0,19600.485122368515,109.00625825107711,9,0.2,22.75,3399.5148776314854,15.993741748922886,5.8831923712748204e-05,1.4224312818544065,1,1
23500.0,158.4,26908.17928269379,113.63313870010595,5,1.9,62.4,-3408.179282693789,44.76686129989406,-0.0005574824100966139,1.3938881751859493,0,1
24400.0,162.8,24425.28791140464,175.95846133018833,9,0.4,270.0,-25.28791140464091,-13.158461330188317,-0.01581783522637722,-20.519117983778266,0,1
24400.0,162.8,18479.225542721455,171.34433008117531,7,8.65,246.4,5920.774457278545,-8.544330081175303,0.0014609575252280379,-28.837840591002468,1,1
24400.0,162.8,19712.48237340106,167.1381085203915,11,0.15,124.2,4687.517626598939,-4.338108520391501,3.199987966271044e-05,-28.629995779540142,1,1
58000.0,438.0,23711.474979273687,290.6003726585877,0,21.3,144.4,34288.525020726316,147.39962734141233,0.000621199074223917,0.9796496885700113,1,1
22640.0,150.9,14095.161621431314,175.4470143194293,6,0.3,12.32,8544.838378568686,-24.54701431942928,3.5108914490099806e-05,-0.5018940528397628,1,1
24400.0,162.8,7226.453976573652,135.40403611567746,4,0.233,10.4,17173.54602342635,27.395963884322555,1.3567378552373429e-05,0.37961794899041645,1,1
20500.0,136.7,19222.40248177709,15.659222830300335,0,0.2,25.2,1277.5975182229085,121.04077716969965,0.00015654382306694588,0.20819429931844538,1,1
31140.0,207.6,34748.17605097751,12.905059768078411,4,1.067,43.74,-3608.176050977512,194.69494023192158,-0.00029571727798776614,0.22465914996680217,1,1
15000.0,90.0,14064.986575117371,73.61063810715535,9,0.7,39.6,935.0134248826289,16.389361892844647,0.0007486523515309074,2.4162013044014525,1,1
24400.0,162.8,16255.654668662697,129.51650595252053,3,0.3,40.96,8144.345331337303,33.28349404747948,3.683537322623629e-05,1.2306399896275875,1,1
23640.0,157.6,13363.304944724476,2.7005554425924285,11,0.65,14.28,10276.695055275524,154.89944455740758,6.324990636002901e-05,0.09218883869218022,1,1
26400.0,176.0,20242.668821538486,123.16383985829255,12,0.075,6.27,6157.331178461514,52.83616014170745,1.2180601922172241e-05,0.1186687273358819,1,1
23000.0,125.0,10437.979514660921,25.567082950422076,4,0.9,34.0,12562.020485339079,99.43291704957792,7.164452573363738e-05,0.3419390747744864,1,1
43500.0,390.0,37798.97494514052,375.72406952144917,12,1.75,131.25,5701.025054859478,14.275930478550833,0.0003069623414830217,9.193795879253083,1,1
23020.0,153.9,23256.118693872464,148.90291672181382,7,0.7,15.84,-236.11869387246406,4.997083278186182,-0.0029646106857710514,3.169848479271502,0,1
24020.0,160.1,28259.94474200771,144.96594831881725,13,0.35,22.68,-4239.944742007709,15.13405168118274,-8.254824564454475e-05,1.4986071793049645,0,1
24020.0,160.1,479.52073859606685,116.11200010853229,2,0.15,19.36,23540.479261403932,43.98799989146771,6.37200280962683e-06,0.4401200238166593,1,1
22640.0,150.9,26041.631623195877,121.95831730886081,1,0.6,76.8,-3401.631623195877,28.941682691139192,-0.00017638594258265924,2.6536120296108807,0,1
17120.0,114.1,18625.17752879906,16.841622419191694,0,5.45,238.26,-1505.1775287990604,97.2583775808083,-0.0036208353495479303,2.44976323352994,0,1
9450.0,63.0,4401.988675218183,60.786804643686715,0,0.4,32.48,5048.011324781817,2.2131953563132853,7.923912491183832e-05,14.675607027523203,1,1
22640.0,150.9,3345.220475168666,66.40786543174511,1,0.3,71.28,19294.779524831334,84.4921345682549,1.5548247109969203e-05,0.8436288125587523,1,1
47000.0,426.0,23041.795678507355,483.76966854231017,6,5.1,589.56,23958.204321492645,-57.76966854231017,0.00021287071148366383,-10.205355597177526,1,1
24400.0,162.8,1989.8352232874988,72.84035761669615,13,9.45,566.04,22410.1647767125,89.95964238330386,0.00042168364640487934,6.292154778651053,1,1
17120.0,114.1,2230.4548353943615,94.52371988928483,3,0.3,15.96,14889.545164605639,19.57628011071516,2.0148365625901735e-05,0.8152723139669376,1,1
20500.0,136.7,2252.6700531047854,76.61210862342452,4,0.7,34.65,18247.329946895214,60.08789137657547,3.836177687359368e-05,0.5766552732927587,1,1
25900.0,172.5,29923.13632322093,32.25138721185207,6,5.85,319.2,-4023.1363232209296,140.24861278814794,-0.0014540894296046546,2.275958324138351,0,1
23640.0,157.6,1445.8449906476271,182.87796654230996,11,0.367,138.24,22194.155009352373,-25.27796654230997,1.653588522873767e-05,-5.468794542369935,1,1
23000.0,125.0,23425.051078036417,108.17720166172158,12,0.98,141.12,-425.0510780364166,16.822798338278417,-0.0023056052623907073,8.388615780424669,0,1
47000.0,426.0,42151.84724654129,144.79345443850062,2,0.2,50.0,4848.152753458708,281.2065455614994,4.125282558724366e-05,0.17780524888692475,1,1
23500.0,158.4,14480.976370623583,90.5716902319569,6,0.15,20.0,9019.023629376417,67.82830976804311,1.6631512029172897e-05,0.2948621272376265,1,1
43500.0,390.0,48525.67080167231,434.2634730041319,0,0.225,18.24,-5025.670801672313,-44.263473004131924,-4.4770142917021235e-05,-0.4120779318508345,0,1
24020.0,160.1,17166.728839913627,81.94752773884083,4,0.21,85.68,6853.271160086373,78.15247226115916,3.064230132792688e-05,1.096318471121015,1,1
24020.0,160.1,6838.8712513271075,125.27830870578065,4,0.55,36.0,17181.12874867289,34.82169129421935,3.201186650850698e-05,1.0338383239914006,1,1
140000.0,858.0,133155.01787571164,569.3897570079215,11,3.2,173.28,6844.982124288363,288.6102429920785,0.00046749574234500893,0.6003944891323956,1,1
140000.0,858.0,148936.52649077112,962.6142172442811,2,3.15,261.36,-8936.526490771124,-104.61421724428112,-0.0003524859467048562,-2.4983220195399363,0,1
15000.0,90.0,6303.267446173537,47.86267954587111,6,0.5,184.0,8696.732553826463,42.13732045412889,5.7492856868699826e-05,4.366675280969253,1,1
9450.0,63.0,2772.067335349621,15.840890993632595,11,0.15,28.0,6677.93266465038,47.1591090063674,2.246204139966289e-05,0.5937346993236186,1,1
103000.0,550.0,45847.65854284736,548.9209595698104,9,0.225,60.8,57152.34145715264,1.0790404301895933,3.936846579850917e-06,56.34630728619671,1,1
13040.0,86.9,4783.722185467047,49.129960347812485,4,0.767,14.28,8256.277814532954,37.77003965218752,9.289900571865497e-05,0.37807743262709326,1,1
22640.0,150.9,9125.127051801712,58.00901783926385,2,30.0,2100.0,13514.872948198288,92.89098216073616,0.0022197766943698586,22.607145801936603,1,1
23500.0,158.4,23730.804170541727,129.18576478404137,3,0.5,4.18,-230.80417054172722,29.214235215958638,-0.0021663386800713958,0.143080927021348,1,1
23500.0,158.4,15930.185484909198,149.03399681755434,13,0.96,52.8,7569.814515090802,9.366003182445667,0.00012681948784337748,5.637409398018524,1,1
8000.0,50.0,4541.522925745827,51.88814211854832,3,0.48,30.24,3458.477074254173,-1.8881421185483234,0.00013878941208963295,-16.015752055254055,1,1
47000.0,426.0,45979.73865780359,474.2197323918873,3,30.0,1209.6,1020.2613421964124,-48.219732391887305,0.02940423078856634,-25.0851666959619,1,1
22640.0,150.9,19951.53930775865,115.77788391332973,1,3.25,304.2,2688.4606922413514,35.122116086670275,0.0012088701940743745,8.661209096516894,1,1
24400.0,162.8,24100.020231638235,15.478127202646657,12,0.2,28.16,299.9797683617653,147.32187279735336,0.0006667116266724203,0.19114608899649968,1,1
13040.0,86.9,2245.4470459700383,80.95839185062205,3,1.3,105.0,10794.552954029961,5.941608149377956,0.00012043111052544665,17.671980327247333,1,1
20500.0,150.0,9269.12903385316,75.13946889587905,4,0.833,235.2,11230.87096614684,74.86053110412095,7.417056098647533e-05,3.141842482135558,1,1
