[ 2025-07-21 14:02:39,123 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-21 14:02:41,167 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-21 14:02:41,176 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-21 14:02:41,581 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-21 14:02:41,959 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-21 14:02:41,962 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-21 14:02:41,963 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-21 14:02:41,963 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-21 14:02:46,121 ] 157 root - INFO - Performed train test split on the dataframe
[ 2025-07-21 14:02:46,121 ] 159 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-21 14:02:46,122 ] 167 root - INFO - Exporting train and test file path.
[ 2025-07-21 14:02:46,126 ] 176 root - INFO - Exported train and test file path.
[ 2025-07-21 14:02:46,126 ] 22 root - INFO - Data Initiation Completed
[ 2025-07-21 14:02:46,128 ] 29 root - INFO - Initiate the data Validation
[ 2025-07-21 14:02:46,130 ] 32 root - INFO - Required number of columns:2
[ 2025-07-21 14:02:46,131 ] 33 root - INFO - Data frame has columns:17
[ 2025-07-21 14:02:46,131 ] 32 root - INFO - Required number of columns:2
[ 2025-07-21 14:02:46,131 ] 33 root - INFO - Data frame has columns:17
[ 2025-07-21 14:02:46,141 ] 31 root - INFO - data Validation Completed
[ 2025-07-21 14:02:46,142 ] 37 root - INFO - data Transformation started
[ 2025-07-21 14:02:46,142 ] 63 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-07-21 14:02:46,142 ] 65 root - INFO - Starting data transformation
[ 2025-07-21 14:02:46,144 ] 48 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2025-07-21 14:02:46,144 ] 53 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-07-21 14:02:46,146 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-21 14:02:46,147 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-21 14:02:46,147 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-21 14:02:46,148 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-21 14:02:46,148 ] 40 root - INFO - data Transformation completed
[ 2025-07-21 14:02:46,148 ] 43 root - INFO - Model Training sstared
[ 2025-07-21 14:23:54,172 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-21 14:23:54,173 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-21 14:23:54,173 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-21 14:23:54,174 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-21 14:23:54,175 ] 158 root - INFO - Model trainer artifact: ModelTrainerArtifact(trained_model_file_path='Artifacts/07_21_2025_14_02_39/model_trainer/trained_model/model.pkl', train_metric_artifact=<networksecurity.utils.ml_utils.metric.regression_metric.RegressionMetricArtifact object at 0x172ee7650>, test_metric_artifact=<networksecurity.utils.ml_utils.metric.regression_metric.RegressionMetricArtifact object at 0x308866790>)
[ 2025-07-21 14:23:54,175 ] 47 root - INFO - Model Training artifact created
