[ 2025-07-21 14:01:15,111 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-21 14:01:17,243 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-21 14:01:17,251 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-21 14:01:17,658 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-21 14:01:18,008 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-21 14:01:18,012 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-21 14:01:18,012 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-21 14:01:18,013 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-21 14:01:21,438 ] 157 root - INFO - Performed train test split on the dataframe
[ 2025-07-21 14:01:21,438 ] 159 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-21 14:01:21,438 ] 167 root - INFO - Exporting train and test file path.
[ 2025-07-21 14:01:21,442 ] 176 root - INFO - Exported train and test file path.
[ 2025-07-21 14:01:21,442 ] 22 root - INFO - Data Initiation Completed
[ 2025-07-21 14:01:21,443 ] 29 root - INFO - Initiate the data Validation
[ 2025-07-21 14:01:21,446 ] 32 root - INFO - Required number of columns:2
[ 2025-07-21 14:01:21,446 ] 33 root - INFO - Data frame has columns:17
[ 2025-07-21 14:01:21,446 ] 32 root - INFO - Required number of columns:2
[ 2025-07-21 14:01:21,446 ] 33 root - INFO - Data frame has columns:17
[ 2025-07-21 14:01:21,454 ] 31 root - INFO - data Validation Completed
[ 2025-07-21 14:01:21,454 ] 37 root - INFO - data Transformation started
[ 2025-07-21 14:01:21,454 ] 63 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2025-07-21 14:01:21,454 ] 65 root - INFO - Starting data transformation
[ 2025-07-21 14:01:21,456 ] 48 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2025-07-21 14:01:21,456 ] 53 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2025-07-21 14:01:21,458 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-21 14:01:21,459 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-21 14:01:21,459 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-21 14:01:21,459 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-21 14:01:21,459 ] 40 root - INFO - data Transformation completed
[ 2025-07-21 14:01:21,459 ] 43 root - INFO - Model Training sstared
[ 2025-07-21 14:01:41,014 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-21 14:01:41,014 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-21 14:01:41,015 ] 46 root - INFO - Entered the save_object method of MainUtils class
[ 2025-07-21 14:01:41,017 ] 50 root - INFO - Exited the save_object method of MainUtils class
[ 2025-07-21 14:01:41,017 ] 158 root - INFO - Model trainer artifact: ModelTrainerArtifact(trained_model_file_path='Artifacts/07_21_2025_14_01_15/model_trainer/trained_model/model.pkl', train_metric_artifact=<networksecurity.utils.ml_utils.metric.regression_metric.RegressionMetricArtifact object at 0x17dceea50>, test_metric_artifact=<networksecurity.utils.ml_utils.metric.regression_metric.RegressionMetricArtifact object at 0x17f6021d0>)
[ 2025-07-21 14:01:41,017 ] 47 root - INFO - Model Training artifact created
