[ 2025-07-14 15:26:56,703 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2025-07-14 15:26:58,467 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-14 15:26:58,475 ] 107 dagshub - INFO - Accessing as Locvh
[ 2025-07-14 15:26:58,888 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/repos/Locvh/API_ML_2 "HTTP/1.1 200 OK"
[ 2025-07-14 15:27:00,275 ] 1025 httpx - INFO - HTTP Request: GET https://dagshub.com/api/v1/user "HTTP/1.1 200 OK"
[ 2025-07-14 15:27:00,279 ] 107 dagshub - INFO - Initialized MLflow to track repo "Locvh/API_ML_2"
[ 2025-07-14 15:27:00,279 ] 107 dagshub - INFO - Repository Locvh/API_ML_2 initialized!
[ 2025-07-14 15:27:00,280 ] 20 root - INFO - Initiate the data ingestion
[ 2025-07-14 15:27:24,843 ] 475 root - INFO - Performed train test split on the dataframe
[ 2025-07-14 15:27:24,845 ] 477 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2025-07-14 15:27:24,845 ] 485 root - INFO - Exporting train and test file path.
[ 2025-07-14 15:27:24,941 ] 494 root - INFO - Exported train and test file path.
[ 2025-07-14 15:27:24,941 ] 22 root - INFO - Data Initiation Completed
